Employee_ID,Work_Arrangement,Department,Job_Level,Years_Experience,Company_Size,Region,Meeting_Hours_Weekly,Commute_Minutes_Daily,Focus_Hours_Daily,Communication_Tool,Project_Tool,Focus_Score,Collaboration_Score,Innovation_Score,Work_Life_Balance_Score,Burnout_Risk_Percent,Satisfaction_Score,Tasks_Completed_Weekly,Response_Time_Hours,Survey_Date
95074abf,Hybrid,Operations,Senior,8,Large (1000-5000),Americas,10.4,40,6.0,Slack,Linear,7.3,9.5,9.5,6.3,33,7.4,24,3.4,2025-08-28
ca88ef95,Office,Design,Manager,6,Large (1000-5000),Americas,9.5,80,5.3,Google Meet,Monday.com,5.9,6.5,6.4,7.7,15,9.2,23,3.3,2025-09-21
d932673d,Office,Sales,Mid,2,Startup (<50),Asia-Pacific,8.0,55,5.6,Discord,Jira,3.8,8.2,8.2,4.0,28,5.2,19,2.6,2025-08-28
83e866bf,Remote,Product,Manager,5,Small (50-200),Europe,4.0,0,8.0,Microsoft Teams,Monday.com,8.5,7.8,7.1,5.3,42,7.9,31,6.0,2025-09-17
37eb1453,Office,Product,Mid,2,Medium (200-1000),Americas,8.0,70,5.3,Slack,Jira,5.4,7.5,9.6,6.9,25,6.9,33,2.1,2025-12-23
b4186f8d,Remote,Customer Support,Junior,1,Medium (200-1000),Europe,7.0,0,8.0,Microsoft Teams,Asana,7.4,6.6,5.9,6.3,32,6.6,37,5.2,2025-11-18
e4045026,Remote,Finance,Junior,1,Small (50-200),Americas,6.2,0,8.0,Discord,Notion,7.2,8.3,4.1,6.2,20,8.2,34,5.0,2025-11-13
127f8035,Hybrid,Sales,Lead,11,Medium (200-1000),Americas,8.8,18,5.4,Zoom,Linear,8.9,9.6,6.6,7.2,26,8.1,31,2.4,2025-09-21
9a603095,Remote,Design,Senior,6,Enterprise (5000+),Americas,6.1,0,7.9,Google Meet,Notion,7.2,6.8,5.5,7.0,11,9.0,33,5.8,2025-12-24
5e2d2d6b,Office,HR,Senior,7,Small (50-200),Americas,6.4,75,6.5,Zoom,Linear,8.3,7.0,8.6,7.1,23,7.4,31,2.9,2025-11-22
312d1567,Hybrid,Marketing,Lead,7,Large (1000-5000),Middle East/Africa,9.3,27,6.5,Google Meet,Trello,7.1,8.4,6.3,7.1,29,8.5,24,3.1,2025-10-23
933661f4,Remote,HR,Senior,4,Small (50-200),Americas,3.3,0,8.0,Zoom,Asana,8.0,4.7,4.1,9.2,26,9.0,23,5.3,2026-01-22
87c54928,Office,Sales,Junior,0,Startup (<50),Middle East/Africa,11.6,62,6.4,Zoom,Jira,6.7,10.0,6.0,6.2,32,7.1,36,3.7,2025-11-22
561cdbb1,Hybrid,HR,Director,10,Enterprise (5000+),Europe,9.6,19,5.8,Zoom,Jira,9.0,7.3,9.4,9.6,9,7.8,41,3.9,2025-10-17
6a999f03,Remote,HR,Senior,4,Medium (200-1000),Europe,5.5,0,7.9,Discord,Linear,8.8,7.8,6.4,8.9,2,7.4,27,3.1,2025-10-10
5dd9bfc7,Remote,Product,Mid,4,Small (50-200),Americas,4.5,0,8.0,Google Meet,Jira,7.5,6.0,6.8,8.2,19,7.0,33,5.4,2025-09-12
ebaa495f,Remote,Operations,Mid,4,Large (1000-5000),Middle East/Africa,2.6,0,8.0,Google Meet,Linear,8.7,4.7,3.9,9.5,11,7.4,41,6.1,2025-08-27
4b1bd055,Hybrid,Marketing,Senior,8,Large (1000-5000),Asia-Pacific,8.9,23,7.2,Google Meet,Monday.com,10.0,6.0,8.7,6.4,25,6.1,33,3.3,2025-11-07
f45c4802,Remote,Customer Support,Senior,7,Medium (200-1000),Europe,3.3,0,8.0,Zoom,Monday.com,6.9,1.4,3.6,10.0,10,7.8,36,6.3,2025-11-04
825ffa69,Office,Design,Manager,12,Large (1000-5000),Americas,12.4,86,4.4,Microsoft Teams,Linear,5.6,4.2,4.6,4.0,50,6.2,26,4.5,2025-08-18
81aadb46,Hybrid,Design,Mid,4,Startup (<50),Americas,5.8,44,6.5,Zoom,Linear,7.0,9.0,6.9,7.5,11,7.4,37,3.2,2025-12-25
607cbec4,Hybrid,HR,Mid,4,Startup (<50),Europe,10.3,33,5.7,Google Meet,Asana,9.4,7.8,9.1,8.5,38,7.6,55,3.0,2025-08-10
c8dd115e,Hybrid,Product,Mid,4,Medium (200-1000),Americas,11.7,39,6.6,Slack,Notion,6.6,6.8,4.0,9.1,16,8.7,46,3.1,2026-01-15
6f893903,Office,Finance,Mid,2,Medium (200-1000),Europe,14.3,81,4.4,Zoom,Asana,3.7,10.0,8.1,4.4,41,5.8,29,1.1,2025-08-22
8df4e6bf,Office,Finance,Lead,9,Large (1000-5000),Americas,11.8,33,5.4,Microsoft Teams,Asana,5.9,6.7,7.7,7.4,26,6.6,23,2.7,2025-08-30
45a25de5,Remote,Customer Support,Mid,2,Medium (200-1000),Americas,3.2,0,8.0,Slack,Linear,5.8,4.8,5.3,7.0,26,8.0,33,7.5,2025-11-30
a99a6e87,Remote,HR,Lead,8,Small (50-200),Americas,8.0,0,8.0,Discord,Linear,5.6,6.7,8.2,6.7,31,5.5,19,6.0,2025-09-01
705f1682,Remote,Sales,Junior,0,Enterprise (5000+),Americas,7.9,0,8.0,Microsoft Teams,Jira,9.1,5.0,7.4,6.8,49,5.6,48,4.3,2026-01-01
4ef3c26f,Hybrid,HR,VP,25,Startup (<50),Asia-Pacific,6.9,15,6.6,Zoom,Notion,7.7,5.6,6.1,7.9,27,9.6,34,4.3,2025-12-11
db924ad7,Remote,Design,Junior,1,Large (1000-5000),Europe,4.3,0,8.0,Slack,Linear,8.3,5.4,6.6,6.9,34,7.4,36,5.1,2025-10-21
8cad93a4,Remote,Product,Junior,0,Small (50-200),Asia-Pacific,6.7,0,8.0,Google Meet,Monday.com,6.3,5.2,6.4,7.4,31,7.8,33,6.8,2025-11-24
76c468af,Remote,Finance,Senior,5,Medium (200-1000),Europe,4.6,0,8.0,Google Meet,Trello,7.0,5.4,7.1,8.8,27,7.4,30,4.1,2025-08-13
35d32f9c,Office,Engineering,Mid,2,Medium (200-1000),Americas,13.2,81,5.2,Slack,Notion,7.3,8.0,8.4,6.1,24,4.9,33,3.1,2025-10-14
88eb7e2e,Remote,Engineering,Senior,4,Medium (200-1000),Americas,3.4,0,8.0,Slack,Trello,8.3,6.8,4.3,7.7,36,7.2,29,6.2,2025-10-14
79ed8790,Hybrid,Operations,Mid,2,Large (1000-5000),Americas,6.2,17,6.5,Google Meet,Linear,6.9,8.6,5.5,9.0,14,6.6,41,6.2,2025-11-24
5a813e4e,Hybrid,Engineering,Lead,8,Medium (200-1000),Americas,11.5,24,5.7,Google Meet,Notion,6.1,8.1,5.1,6.8,45,6.5,30,3.0,2025-10-30
18361a4f,Hybrid,Operations,Senior,5,Startup (<50),Asia-Pacific,4.8,17,7.2,Microsoft Teams,Jira,8.2,8.0,6.0,5.5,36,7.2,37,4.0,2025-11-11
fb833b45,Remote,Engineering,Mid,2,Small (50-200),Americas,4.1,0,8.0,Google Meet,Monday.com,8.5,7.6,5.3,8.6,0,7.4,38,4.2,2025-09-18
1e7b1911,Hybrid,Design,Lead,8,Startup (<50),Americas,4.3,24,6.1,Microsoft Teams,Trello,6.9,10.0,8.5,6.7,34,6.7,33,2.6,2025-11-16
5ad0a2d5,Remote,HR,Senior,7,Startup (<50),Europe,7.4,0,8.0,Microsoft Teams,Jira,7.9,4.8,6.5,8.8,41,9.0,35,8.1,2026-01-15
786e8462,Office,Product,Senior,5,Large (1000-5000),Europe,14.5,50,4.5,Google Meet,Jira,7.6,9.3,7.6,4.5,53,7.1,22,2.2,2026-01-31
87cdd0c3,Hybrid,Finance,Manager,10,Enterprise (5000+),Asia-Pacific,10.5,30,5.9,Slack,Notion,4.7,6.9,7.4,7.1,27,8.1,17,1.9,2025-08-03
7651685e,Office,Sales,Junior,1,Enterprise (5000+),Americas,11.9,48,5.2,Microsoft Teams,Linear,3.8,8.6,8.1,6.7,23,6.4,12,1.9,2025-12-11
74bf873e,Hybrid,Operations,Mid,2,Medium (200-1000),Americas,5.5,16,6.3,Microsoft Teams,Jira,6.6,8.0,7.2,7.1,4,5.7,31,4.0,2025-12-18
cee43c0f,Remote,Finance,VP,26,Enterprise (5000+),Middle East/Africa,2.1,0,8.0,Discord,Monday.com,7.9,6.1,6.3,7.2,13,6.9,25,3.3,2025-08-23
b08968eb,Hybrid,Sales,Senior,6,Medium (200-1000),Europe,10.6,42,6.1,Discord,Asana,6.1,9.6,5.0,5.6,43,8.7,29,3.5,2025-12-11
1ab104d7,Office,Customer Support,Senior,4,Large (1000-5000),Asia-Pacific,12.8,47,5.4,Google Meet,Trello,7.8,8.0,7.6,7.1,19,10.0,32,2.9,2026-01-19
291930ae,Remote,Sales,Lead,11,Enterprise (5000+),Middle East/Africa,6.5,0,8.0,Google Meet,Jira,7.9,5.6,9.2,10.0,10,9.0,28,6.1,2025-11-13
ed603e4f,Remote,Sales,Manager,9,Startup (<50),Americas,4.8,0,8.0,Microsoft Teams,Monday.com,9.9,4.7,6.7,6.6,29,7.9,36,3.6,2025-12-24
ef214ad1,Remote,Customer Support,Senior,9,Startup (<50),Asia-Pacific,7.2,0,7.3,Discord,Jira,9.6,6.3,4.3,8.9,0,7.8,40,5.0,2025-09-21
9e2c1daa,Office,Sales,Mid,4,Large (1000-5000),Asia-Pacific,10.3,78,5.6,Slack,Monday.com,4.8,6.7,6.1,5.1,42,7.5,29,3.5,2025-12-28
3ff45143,Remote,Engineering,Lead,8,Large (1000-5000),Middle East/Africa,6.8,0,8.0,Zoom,Monday.com,9.2,6.0,4.7,8.8,7,7.4,39,5.4,2025-12-03
1d6c6e1e,Hybrid,Finance,Mid,2,Medium (200-1000),Americas,11.5,15,5.5,Microsoft Teams,Asana,5.6,9.9,7.6,5.5,22,6.4,39,3.3,2025-10-06
62eebaca,Hybrid,Marketing,Mid,4,Medium (200-1000),Americas,7.6,40,6.6,Slack,Trello,6.8,8.1,6.6,6.5,38,8.0,31,4.6,2025-08-22
15cf393d,Hybrid,Customer Support,Junior,1,Small (50-200),Asia-Pacific,8.3,23,6.5,Slack,Monday.com,5.8,8.6,7.2,5.6,25,7.9,40,4.7,2025-09-26
31b41fce,Remote,Operations,Mid,2,Startup (<50),Americas,4.5,0,8.0,Microsoft Teams,Asana,8.0,5.8,6.8,6.0,41,8.5,39,4.9,2025-10-24
5d6a68ae,Hybrid,Product,Mid,3,Small (50-200),Americas,10.3,41,6.6,Google Meet,Linear,7.7,6.9,10.0,6.9,24,5.3,44,4.5,2025-08-31
a294c7ef,Remote,Marketing,Senior,6,Startup (<50),Europe,2.6,0,8.0,Google Meet,Notion,6.9,4.6,5.6,5.2,47,7.8,24,5.3,2025-10-28
8f0d05b9,Remote,Marketing,Senior,6,Large (1000-5000),Asia-Pacific,6.6,0,8.0,Google Meet,Notion,9.8,6.4,7.4,9.8,9,8.3,34,3.7,2025-08-01
91324370,Hybrid,HR,Lead,11,Small (50-200),Asia-Pacific,10.1,43,5.9,Google Meet,Trello,9.6,6.9,9.4,7.6,41,8.1,39,4.2,2025-12-19
cb1f1a97,Remote,Customer Support,Manager,10,Startup (<50),Asia-Pacific,3.5,0,8.0,Discord,Asana,8.5,5.2,3.9,8.0,13,6.0,33,5.5,2026-01-18
e0e56686,Office,Design,VP,19,Startup (<50),Americas,6.5,75,6.2,Slack,Asana,6.8,8.2,7.1,3.9,38,4.9,30,5.6,2025-12-18
53acde8d,Hybrid,Marketing,Junior,1,Enterprise (5000+),Americas,10.7,42,5.5,Microsoft Teams,Linear,5.4,5.7,6.9,6.2,26,6.0,33,3.3,2025-09-21
3940ba43,Remote,Engineering,Senior,7,Large (1000-5000),Europe,3.6,0,8.0,Discord,Jira,9.7,5.9,7.0,8.4,23,8.6,39,5.9,2025-11-06
4bf01059,Remote,Design,Senior,4,Medium (200-1000),Americas,4.6,0,8.0,Google Meet,Notion,7.4,5.6,5.6,7.3,44,6.7,27,3.4,2025-12-26
066bbeb9,Office,Customer Support,Senior,7,Medium (200-1000),Europe,8.6,50,6.4,Zoom,Notion,5.1,7.7,8.9,5.2,24,6.4,17,3.4,2025-09-04
5b933092,Remote,Engineering,Mid,3,Small (50-200),Americas,4.3,0,8.0,Microsoft Teams,Monday.com,9.4,6.3,5.3,6.0,39,6.9,48,4.1,2025-11-07
32271598,Remote,Design,Mid,3,Medium (200-1000),Americas,3.2,0,8.0,Discord,Linear,7.0,5.6,8.7,7.3,23,8.5,34,5.7,2026-01-25
906ba18b,Hybrid,Operations,VP,15,Enterprise (5000+),Asia-Pacific,11.4,22,5.6,Google Meet,Linear,7.2,8.0,8.8,3.6,38,6.4,28,3.9,2025-08-21
e4421ac2,Remote,HR,Lead,9,Small (50-200),Europe,6.9,0,8.0,Google Meet,Monday.com,7.5,6.9,8.1,7.9,23,7.3,28,5.9,2026-01-17
ebc0bbe2,Hybrid,Finance,Mid,2,Enterprise (5000+),Americas,11.4,21,6.4,Microsoft Teams,Linear,7.9,7.3,6.5,7.2,14,7.1,40,5.4,2025-11-30
b6c0938e,Remote,Sales,Senior,6,Startup (<50),Americas,3.1,0,8.0,Microsoft Teams,Monday.com,7.8,3.2,4.6,8.0,20,8.1,24,5.7,2025-09-27
780a0132,Hybrid,Product,Junior,1,Enterprise (5000+),Middle East/Africa,4.8,26,7.3,Discord,Jira,5.5,6.8,5.2,5.6,31,5.4,32,2.7,2026-01-11
80ad96a6,Remote,Operations,Mid,2,Small (50-200),Americas,2.8,0,8.0,Discord,Trello,6.4,3.7,3.9,4.5,31,6.4,26,3.6,2025-12-03
63623318,Office,Engineering,VP,21,Startup (<50),Americas,8.1,20,5.1,Google Meet,Trello,4.1,6.1,6.2,3.3,52,8.2,19,1.7,2025-11-07
69394c21,Hybrid,Finance,Mid,3,Small (50-200),Americas,11.4,16,5.2,Slack,Asana,7.0,8.8,8.2,5.4,23,5.7,30,4.3,2025-11-27
ac6ce541,Office,Sales,Director,16,Large (1000-5000),Europe,14.1,55,5.4,Zoom,Linear,5.2,7.2,8.9,7.4,27,8.8,14,2.4,2025-09-08
05de255a,Remote,HR,Senior,5,Small (50-200),Americas,4.2,0,8.0,Google Meet,Asana,7.1,4.3,8.3,10.0,20,8.0,27,4.2,2025-08-30
90005eb6,Office,HR,Lead,6,Medium (200-1000),Americas,13.1,39,5.7,Google Meet,Notion,6.4,8.5,7.4,6.6,39,7.5,26,2.1,2025-10-12
2d0ac3f1,Hybrid,Engineering,Senior,6,Small (50-200),Asia-Pacific,6.5,31,6.2,Slack,Asana,7.0,8.1,6.3,9.0,7,7.8,22,4.3,2025-12-27
b679a55f,Remote,Sales,Senior,7,Large (1000-5000),Middle East/Africa,3.8,0,8.0,Discord,Asana,8.2,6.4,7.3,10.0,13,8.6,39,6.0,2025-09-01
3f82cb65,Office,Customer Support,Lead,7,Medium (200-1000),Asia-Pacific,8.9,53,5.4,Discord,Linear,5.7,8.3,6.0,4.8,36,7.0,22,3.2,2025-11-13
ec6f66f1,Hybrid,Finance,Senior,6,Medium (200-1000),Europe,4.2,30,6.4,Zoom,Monday.com,7.3,7.3,6.5,7.2,19,8.6,28,4.4,2025-12-30
554316c0,Hybrid,Finance,Mid,2,Medium (200-1000),Europe,7.8,32,6.4,Discord,Trello,8.6,6.5,6.1,7.8,20,6.6,40,3.9,2026-01-27
191e975e,Remote,Operations,Junior,0,Medium (200-1000),Europe,7.8,0,6.6,Microsoft Teams,Asana,6.9,4.7,7.7,9.3,19,7.3,40,5.0,2025-11-11
02626967,Hybrid,Marketing,Manager,13,Startup (<50),Americas,4.6,29,7.4,Discord,Trello,8.3,8.7,8.0,7.2,24,7.8,28,5.9,2026-01-26
7b229f5e,Remote,HR,Lead,6,Medium (200-1000),Asia-Pacific,6.5,0,8.0,Discord,Trello,8.8,4.3,5.4,9.7,26,7.7,29,4.4,2025-08-01
6d4ed562,Remote,Product,Senior,5,Startup (<50),Americas,2.9,0,8.0,Google Meet,Monday.com,6.9,6.0,6.2,6.4,26,8.5,29,4.0,2025-11-25
fe7e6b51,Remote,Customer Support,Mid,4,Medium (200-1000),Europe,6.7,0,7.2,Discord,Linear,10.0,5.3,3.4,7.4,42,7.3,42,4.3,2025-10-02
e3a1d21a,Remote,Sales,Manager,5,Startup (<50),Europe,7.7,0,7.3,Discord,Monday.com,8.2,4.3,4.8,7.9,30,8.7,34,5.1,2025-11-03
5339089a,Office,Finance,Senior,8,Enterprise (5000+),Americas,6.4,48,5.2,Google Meet,Asana,7.8,8.1,5.7,9.0,9,8.5,32,2.6,2025-08-04
05dc7030,Remote,Customer Support,Senior,4,Startup (<50),Americas,5.5,0,8.0,Google Meet,Asana,4.9,6.0,5.1,5.0,45,8.6,30,4.7,2025-08-22
16fa27e7,Remote,Sales,Senior,6,Enterprise (5000+),Europe,5.1,0,8.0,Zoom,Monday.com,7.8,8.1,8.1,8.7,38,7.6,38,5.5,2026-01-28
2d858115,Hybrid,HR,Mid,3,Startup (<50),Asia-Pacific,10.7,42,6.4,Slack,Linear,5.6,9.6,8.8,8.4,25,7.9,31,4.1,2025-10-10
7805f4d3,Remote,Operations,Junior,1,Small (50-200),Asia-Pacific,7.7,0,7.9,Zoom,Linear,8.3,4.6,8.2,7.6,22,7.5,30,4.2,2026-01-18
9409a7c2,Remote,HR,Lead,7,Medium (200-1000),Europe,7.9,0,7.5,Discord,Trello,7.0,4.8,5.1,8.5,34,7.7,22,3.9,2026-01-09
d40ddc74,Remote,Sales,Lead,7,Enterprise (5000+),Americas,5.1,0,8.0,Microsoft Teams,Trello,3.9,7.2,5.6,7.4,45,6.7,17,4.9,2026-01-04
50f69799,Hybrid,Design,Mid,3,Small (50-200),Asia-Pacific,5.3,38,6.6,Zoom,Monday.com,6.7,6.8,8.6,6.4,16,6.9,35,4.3,2025-09-29
2350cd3f,Hybrid,HR,Junior,1,Small (50-200),Americas,10.2,31,6.1,Microsoft Teams,Jira,6.9,8.4,6.2,6.1,64,6.0,36,2.0,2025-09-16
45966a5b,Remote,Product,Junior,0,Enterprise (5000+),Asia-Pacific,4.2,0,8.0,Microsoft Teams,Monday.com,9.0,6.4,4.7,8.2,19,7.3,40,3.0,2025-08-12
18f2ed61,Hybrid,Finance,Mid,3,Medium (200-1000),Americas,10.7,44,6.1,Google Meet,Linear,6.7,5.8,7.1,5.3,28,5.7,39,3.1,2025-09-16
2268c3bb,Remote,Product,Mid,2,Small (50-200),Europe,8.0,0,8.0,Google Meet,Notion,7.3,6.6,3.7,7.1,18,8.6,41,2.8,2026-01-18
021362be,Hybrid,Design,Senior,8,Small (50-200),Asia-Pacific,6.2,38,6.4,Zoom,Asana,6.9,7.1,8.2,5.1,45,7.0,35,2.9,2025-11-19
88526625,Hybrid,Product,Lead,6,Medium (200-1000),Europe,7.7,18,6.2,Google Meet,Monday.com,9.8,7.4,9.2,6.7,23,7.4,27,5.4,2026-01-31
e79c2cdd,Remote,Marketing,Mid,2,Large (1000-5000),Americas,2.5,0,8.0,Google Meet,Notion,9.2,6.6,3.9,7.0,20,7.5,43,3.6,2025-08-16
8e67a1f1,Hybrid,Finance,Senior,4,Large (1000-5000),Asia-Pacific,5.1,25,7.4,Discord,Asana,8.7,5.4,5.9,8.0,0,8.0,27,4.1,2025-08-17
6a682ab5,Remote,Engineering,Senior,4,Large (1000-5000),Americas,6.5,0,7.5,Microsoft Teams,Jira,9.4,8.9,5.4,7.6,21,7.8,36,4.9,2025-12-21
ebcb36a3,Remote,Customer Support,Senior,5,Enterprise (5000+),Americas,4.2,0,8.0,Discord,Asana,10.0,6.8,5.3,8.8,23,7.5,41,5.4,2025-11-03
b3cd6551,Office,Finance,Senior,9,Medium (200-1000),Asia-Pacific,8.1,54,5.4,Slack,Asana,5.5,10.0,6.4,4.4,23,6.6,18,2.5,2026-01-06
c64caaa0,Office,Marketing,Senior,5,Enterprise (5000+),Americas,7.0,88,6.9,Zoom,Trello,4.5,6.6,8.7,5.1,27,7.8,19,3.1,2025-08-14
198d507c,Remote,Design,Director,16,Enterprise (5000+),Americas,5.7,0,7.8,Discord,Asana,7.8,5.6,7.9,6.2,31,7.2,27,6.4,2025-12-26
b01dfb40,Hybrid,Product,Mid,2,Startup (<50),Europe,4.3,23,6.6,Slack,Monday.com,8.6,7.9,4.2,6.0,30,6.7,27,5.2,2025-11-12
ebf2af7b,Office,Operations,Junior,1,Small (50-200),Europe,14.2,51,5.5,Discord,Linear,6.2,9.2,5.6,6.5,25,6.9,32,3.0,2025-12-27
b73a4581,Remote,Engineering,Junior,0,Enterprise (5000+),Middle East/Africa,2.3,0,8.0,Slack,Monday.com,6.0,5.7,6.7,9.6,20,6.9,20,4.5,2025-08-25
0a52d627,Office,Operations,Mid,4,Medium (200-1000),Europe,10.7,74,5.6,Google Meet,Trello,2.9,7.3,8.8,7.8,28,6.8,27,3.4,2025-08-25
5329d949,Office,Marketing,Mid,3,Medium (200-1000),Europe,7.3,51,6.0,Discord,Monday.com,3.9,9.9,5.8,4.9,31,7.9,24,2.3,2025-12-07
78e890c7,Office,Design,Mid,2,Enterprise (5000+),Asia-Pacific,12.1,23,5.1,Microsoft Teams,Linear,6.8,10.0,8.1,4.7,49,5.2,30,0.7,2025-11-01
7388bc48,Office,Operations,Mid,3,Small (50-200),Europe,14.3,58,4.3,Slack,Linear,4.6,9.3,7.5,5.4,29,6.1,24,2.7,2026-01-31
ebb9ff7f,Hybrid,Operations,Senior,5,Large (1000-5000),Europe,7.2,15,6.1,Google Meet,Jira,6.6,6.1,4.9,7.0,25,6.9,40,4.9,2025-11-15
a14f2b08,Hybrid,Marketing,Manager,8,Large (1000-5000),Americas,9.5,29,6.2,Google Meet,Monday.com,9.5,8.1,8.5,6.1,13,8.9,35,3.4,2025-09-02
faebcce6,Remote,Design,Junior,0,Large (1000-5000),Asia-Pacific,4.5,0,8.0,Discord,Linear,7.9,4.4,5.8,8.5,29,7.3,44,5.0,2025-09-21
ea135b01,Hybrid,Operations,Lead,7,Large (1000-5000),Asia-Pacific,7.3,27,6.1,Discord,Notion,8.1,6.7,9.0,6.2,18,8.9,35,3.6,2025-11-11
d9032589,Remote,Marketing,Junior,0,Small (50-200),Asia-Pacific,4.5,0,8.0,Microsoft Teams,Trello,5.9,6.0,5.5,7.8,23,9.3,21,4.6,2026-01-17
5d86b584,Remote,Finance,Director,14,Medium (200-1000),Americas,3.7,0,8.0,Slack,Asana,8.4,6.6,4.5,6.4,15,7.9,33,5.5,2025-11-26
8c4d7eca,Remote,Design,Senior,7,Medium (200-1000),Europe,3.3,0,8.0,Google Meet,Trello,8.5,7.9,8.1,8.6,12,9.0,24,6.6,2025-10-22
b4109657,Hybrid,Customer Support,Mid,2,Medium (200-1000),Americas,9.5,29,5.4,Google Meet,Notion,7.0,7.0,8.8,6.2,27,6.9,28,2.7,2025-09-11
02e19d6b,Office,Sales,Junior,1,Small (50-200),Americas,10.2,47,6.0,Google Meet,Asana,5.7,9.8,6.8,4.9,40,6.5,32,3.5,2026-01-28
0356eb3c,Remote,Finance,Senior,8,Small (50-200),Asia-Pacific,5.8,0,8.0,Microsoft Teams,Trello,8.3,2.0,9.1,7.8,31,6.2,29,4.3,2025-11-13
316e5f1a,Office,Customer Support,Senior,8,Medium (200-1000),Asia-Pacific,11.9,68,4.2,Microsoft Teams,Monday.com,3.1,6.4,6.6,3.1,42,3.7,14,3.7,2025-12-25
7c7150fc,Remote,HR,Senior,5,Small (50-200),Americas,4.2,0,8.0,Slack,Linear,8.0,5.0,6.0,10.0,0,8.7,37,3.5,2025-12-20
3836ee7c,Office,Customer Support,Manager,14,Small (50-200),Americas,7.4,41,5.6,Zoom,Linear,4.7,7.5,10.0,5.6,14,6.9,16,1.8,2025-12-12
f06eeb8d,Remote,Operations,Senior,6,Medium (200-1000),Americas,6.0,0,8.0,Slack,Notion,8.7,5.0,6.6,10.0,11,9.8,35,3.5,2025-09-09
7eac574b,Hybrid,Engineering,Mid,2,Medium (200-1000),Europe,8.8,28,6.0,Microsoft Teams,Notion,7.6,7.2,7.3,10.0,14,9.3,33,3.5,2025-12-17
56115282,Remote,Finance,Junior,1,Medium (200-1000),Americas,7.4,0,8.0,Google Meet,Notion,9.0,5.0,7.2,8.3,10,5.9,47,6.2,2025-09-30
d322c111,Remote,HR,VP,18,Medium (200-1000),Europe,2.7,0,8.0,Slack,Linear,8.4,3.0,7.3,6.6,35,6.6,30,4.2,2025-10-17
da7a39fb,Hybrid,Operations,Mid,2,Medium (200-1000),Americas,6.7,28,6.6,Zoom,Linear,8.7,10.0,7.1,4.3,39,5.1,37,4.6,2025-12-09
5b4b7ffd,Remote,Operations,Director,14,Large (1000-5000),Europe,7.6,0,8.0,Slack,Monday.com,5.9,7.0,2.2,7.3,22,7.6,28,6.1,2025-12-05
0e29c46c,Hybrid,Finance,Junior,1,Large (1000-5000),Europe,5.3,23,7.1,Microsoft Teams,Monday.com,8.2,5.2,6.9,6.7,14,7.4,45,3.7,2025-10-12
3929a3a7,Remote,Finance,Senior,7,Small (50-200),Europe,5.3,0,8.0,Zoom,Trello,5.5,6.1,5.1,8.5,30,6.6,18,6.7,2025-10-25
e076bcbe,Remote,Design,Mid,4,Medium (200-1000),Europe,3.9,0,8.0,Slack,Asana,6.9,1.6,5.8,7.7,34,5.2,41,5.8,2026-01-22
cd8d23bc,Remote,Finance,Junior,0,Medium (200-1000),Europe,3.8,0,8.0,Discord,Jira,6.3,6.1,3.3,4.8,54,6.8,28,5.0,2025-11-09
e4546ac9,Office,Operations,Mid,2,Small (50-200),Americas,10.5,56,5.2,Slack,Linear,5.6,6.4,8.7,4.0,42,5.3,33,0.5,2025-10-27
0031be5d,Hybrid,Marketing,Senior,4,Large (1000-5000),Asia-Pacific,11.8,28,6.3,Zoom,Monday.com,8.1,7.6,8.6,6.5,22,6.8,31,3.3,2025-08-24
f8072b7a,Office,Product,Junior,0,Small (50-200),Middle East/Africa,14.2,48,4.0,Slack,Asana,6.3,7.6,9.1,9.0,10,6.6,29,4.1,2025-09-18
84510f6c,Hybrid,Marketing,Junior,0,Small (50-200),Americas,10.4,42,6.2,Microsoft Teams,Trello,6.6,7.5,8.2,10.0,21,9.1,33,2.8,2025-09-13
51a85108,Remote,Operations,Senior,7,Medium (200-1000),Americas,2.6,0,8.0,Microsoft Teams,Linear,8.1,4.1,6.3,8.0,11,7.2,29,5.4,2025-08-13
3d430ce5,Hybrid,Engineering,Senior,4,Enterprise (5000+),Americas,4.4,24,6.3,Slack,Notion,10.0,6.1,7.3,5.5,43,6.9,37,5.4,2025-10-05
57815f0f,Hybrid,HR,Lead,11,Small (50-200),Middle East/Africa,7.0,20,7.4,Slack,Asana,6.1,6.5,4.5,5.9,35,9.4,30,3.9,2025-08-05
7cf208b4,Hybrid,Finance,VP,18,Small (50-200),Americas,8.4,33,6.0,Discord,Trello,7.4,7.4,10.0,5.9,27,7.8,29,4.1,2025-11-23
c3f8c918,Remote,Product,Junior,1,Medium (200-1000),Americas,2.5,0,8.0,Microsoft Teams,Trello,7.2,5.9,5.3,6.6,20,5.0,35,3.5,2025-11-16
e69b8274,Remote,Engineering,Mid,3,Large (1000-5000),Europe,6.0,0,8.0,Google Meet,Trello,6.8,7.0,7.3,8.9,29,5.6,42,5.4,2025-09-14
3a152234,Remote,Sales,Lead,9,Large (1000-5000),Middle East/Africa,7.6,0,7.7,Google Meet,Linear,6.8,5.6,5.0,8.5,15,7.7,32,4.3,2025-11-23
a9978882,Office,Marketing,Manager,8,Startup (<50),Middle East/Africa,6.3,61,6.4,Discord,Monday.com,5.9,10.0,10.0,7.7,24,6.3,28,1.8,2025-09-12
